FoodID,RefuseID,RefuseAmount,RefuseDateOfEntry
1904,758,10.0,2000-10-16
1904,781,8.0,2000-10-16
1905,750,35.0,2013-02-13
1905,751,21.0,2013-02-13
1905,781,14.0,2013-02-13
1906,750,39.0,2013-02-13
1906,751,24.0,2013-02-13
1906,781,15.0,2013-02-13
1907,750,30.0,1997-05-01
1907,751,30.0,2000-10-16
1908,750,44.0,1997-05-01
1908,751,32.0,2000-10-16
1908,758,12.0,2000-10-16
1909,750,41.0,1997-05-01
1909,751,30.0,2000-10-16
1909,758,11.0,2000-10-16
1910,750,44.0,1997-05-01
1910,751,30.0,2000-10-16
1910,758,14.0,2000-10-16
1911,750,8.0,1997-05-01
1911,781,8.0,2000-10-16
1912,750,3.0,1997-05-01
1912,781,3.0,2000-10-16
1913,750,7.0,1997-05-01
1913,781,7.0,2000-10-16
1914,750,5.0,1997-05-01
1914,781,5.0,2000-10-16
1915,750,11.0,1997-05-01
1915,758,3.0,2000-10-16
1915,781,8.0,2000-10-16
1916,750,6.0,1997-05-01
1916,758,3.0,2000-10-16
1916,781,3.0,2000-10-16
1917,750,10.0,1997-05-01
1917,758,3.0,2000-10-16
1917,781,7.0,2000-10-16
1918,750,7.0,1997-05-01
1918,758,2.0,2000-10-16
1918,781,5.0,2000-10-16
1921,750,16.0,2013-02-13
1921,781,16.0,2013-02-13
1922,750,20.0,1997-05-01
1922,758,9.0,2000-10-16
1922,781,11.0,2000-10-16
1931,750,3.79,2006-07-21
1931,752,1.71,2006-07-21
1931,936,2.08,2006-07-21
1932,750,2.63,2006-07-21
1932,752,1.39,2006-07-21
1932,936,1.24,2006-07-21
1933,750,26.61,2006-08-29
1933,751,26.61,2006-08-29
1934,750,28.33,2006-08-29
1934,751,28.33,2006-08-29
1935,750,7.0,1997-05-01
1936,750,0.0,1997-05-01
1937,750,0.0,1997-05-01
1938,750,0.0,1997-05-01
1939,750,37.0,1997-05-01
1940,750,0.0,1997-05-01
1941,750,0.0,1997-05-01
1942,750,0.0,1997-05-01
1943,750,1.71,2006-07-21
1943,752,1.71,2006-07-21
1944,750,1.39,2006-07-21
1944,752,1.39,2006-07-21
1961,750,3.0,1997-05-01
1962,750,6.0,1997-05-01
1963,750,1.65,2006-06-22
1964,750,1.44,2006-06-28
1964,779,1.44,2006-06-28
1965,750,5.35,2006-06-26
1965,936,2.67,2006-06-26
1965,937,1.03,2006-06-26
1965,779,1.65,2006-06-26
1966,750,4.31,2006-06-28
1966,936,2.75,2006-06-28
1966,937,1.33,2006-06-28
1966,779,1.44,2006-06-28
1967,750,0.0,2006-06-28
1968,750,0.0,2006-06-29
1969,750,10.17,2006-06-30
1969,936,10.17,2006-06-30
1970,750,9.63,2006-06-30
1970,936,9.63,2006-06-30
1971,750,1.98,2006-08-28
1971,752,1.98,2006-08-28
1972,750,3.31,2006-08-28
1972,752,3.31,2006-08-28
1973,750,23.48,2006-08-28
1973,752,1.98,2006-08-28
1973,936,11.72,2006-08-28
1973,937,9.78,2006-08-28
1974,750,21.08,2006-08-28
1974,752,3.31,2006-08-28
1974,936,5.95,2006-08-28
1974,937,11.82,2006-08-28
1977,750,37.0,1997-05-01
1978,750,0.0,1997-05-01
1979,750,0.0,1997-05-01
1981,750,0.0,1997-05-01
1982,750,0.0,1997-05-01
1984,750,6.0,2000-11-02
1984,754,6.0,2000-11-02
1985,750,0.0,2003-06-02
1986,750,25.0,1997-05-01
1986,870,25.0,2000-11-02
1987,750,0.0,1997-05-01
1988,750,0.0,1997-05-01
1989,750,0.0,1997-05-01
1990,750,47.0,1997-05-01
1990,837,47.0,2003-06-02
1991,750,0.0,1997-05-01
1992,750,0.0,1997-05-01
1993,750,0.0,1997-05-01
1994,750,0.0,1997-05-01
1995,750,62.0,1997-05-01
1995,919,62.0,2001-04-11
1996,750,0.0,1997-05-01
1997,750,17.0,1997-05-01
1997,919,17.0,2001-04-11
1998,750,0.0,1997-05-01
1999,750,71.0,1997-05-01
1999,1147,71.0,2003-06-02
2000,750,0.0,1997-05-01
2001,750,0.0,1997-05-01
2002,750,0.0,1997-05-01
2003,750,56.0,1997-05-01
2003,1148,56.0,2003-06-02
2004,750,0.0,1997-05-01
2005,750,0.0,1997-05-01
2006,750,0.0,1997-05-01
2007,750,0.0,1997-05-01
2008,750,0.0,1997-05-01
2009,750,0.0,1997-05-01
2010,750,0.0,1997-05-01
2011,750,0.0,2001-10-09
2012,750,0.0,1997-05-01
2013,750,0.0,1997-05-01
2014,750,0.0,1997-05-01
2015,750,0.0,1997-05-01
2016,750,0.0,1997-05-01
2017,750,0.0,1997-05-01
2018,750,0.0,1997-05-01
2019,750,0.0,1997-05-01
2020,750,0.0,1997-05-01
2021,750,44.0,1997-05-01
2021,1149,44.0,2003-06-02
2022,750,0.0,1997-05-01
2023,750,3.0,2003-06-02
2023,837,3.0,2003-06-02
2024,750,0.0,1997-05-01
2025,750,0.0,1997-05-01
2026,750,0.0,1997-05-01
2027,750,0.0,1997-05-01
2028,750,0.0,1997-05-01
2029,750,25.0,1997-05-01
2029,1150,25.0,2003-06-02
2030,750,0.0,1997-05-01
2031,750,12.0,1997-05-01
2031,1151,12.0,2003-06-02
2032,750,0.0,1997-05-01
2033,750,0.0,1997-05-01
2034,750,20.0,1997-05-01
2034,1105,20.0,2003-06-02
2035,750,0.0,1997-05-01
2036,750,20.0,1997-05-01
2036,1105,20.0,2003-06-02
2037,750,0.0,1997-05-01
2038,750,12.0,1997-05-01
2038,1155,12.0,2003-06-02
2039,750,0.0,1997-05-01
2040,750,7.0,1997-05-01
2040,1156,7.0,2003-06-02
2041,750,0.0,1997-05-01
2042,750,51.0,1997-05-01
2042,919,51.0,2003-06-02
2043,750,0.0,2001-08-21
2044,750,0.0,1997-05-01
2045,750,0.0,2006-12-18
2046,750,0.0,1997-05-01
2047,750,0.0,1997-05-01
2048,750,0.0,1997-05-01
2049,750,14.0,1997-05-01
2049,835,14.0,2003-06-02
2050,750,0.0,2001-08-21
2051,750,25.0,1997-05-01
2051,919,25.0,2003-06-03
2052,750,8.0,1997-05-01
2052,919,8.0,2003-06-03
2053,750,0.0,1997-05-01
2054,750,1.0,1997-05-01
2054,1157,1.0,2003-06-03
2055,750,0.0,1997-05-01
2056,750,11.0,1997-05-01
2056,1158,11.0,2003-06-03
2057,750,18.0,1997-05-01
2057,919,18.0,2003-06-03
2058,750,18.0,1997-05-01
2058,1159,18.0,2003-06-03
2059,750,0.0,1997-05-01
2060,750,4.0,1997-05-01
2060,1160,4.0,2003-06-03
2061,750,0.0,1997-05-01
2062,750,0.0,1997-05-01
2063,750,43.0,1997-05-01
2063,805,43.0,2003-06-03
2064,750,0.0,1997-05-01
2065,750,0.0,1997-05-01
2066,750,0.0,1997-05-01
2067,750,15.0,1997-05-01
2067,956,15.0,2002-10-29
2068,750,45.0,1997-05-01
2068,1162,45.0,2003-06-03
2069,750,0.0,1997-05-01
2070,750,0.0,1997-05-01
2071,750,45.0,1997-05-01
2071,1162,45.0,2003-06-03
2072,750,0.0,1997-05-01
2073,750,0.0,2003-06-03
2074,750,49.0,1997-05-01
2074,920,49.0,2001-04-11
2075,750,0.0,1997-05-01
2076,750,0.0,1997-05-01
2077,750,0.0,1997-05-01
2078,750,9.0,1997-05-01
2078,1163,9.0,2003-06-03
2079,750,0.0,1997-05-01
2080,750,5.0,1997-05-01
2080,837,5.0,2003-06-03
2081,750,0.0,1997-05-01
2082,750,48.0,1997-05-01
2082,919,48.0,2003-06-03
2083,750,0.0,1997-05-01
2084,750,29.0,1997-05-01
2084,1164,29.0,2003-06-03
2085,750,0.0,1997-05-01
2086,750,0.0,1997-05-01
2087,750,0.0,1997-05-01
2088,750,19.0,1997-05-01
2088,1165,19.0,2003-06-03
2089,750,0.0,1997-05-01
2090,750,14.0,1997-05-01
2090,1105,14.0,2003-06-03
2091,750,7.0,1997-05-01
2091,1167,7.0,2003-06-03
2092,750,30.0,1997-05-01
2092,1168,30.0,2003-06-03
2093,750,0.0,1997-05-01
2094,750,27.0,1997-05-01
2094,1169,27.0,2003-06-04
2095,750,0.0,1997-05-01
2096,750,38.0,1997-05-01
2096,805,38.0,2003-06-04
2097,750,0.0,1997-05-01
2098,750,7.0,1997-05-01
2098,1163,7.0,2003-06-04
2099,750,0.0,1997-05-01
2100,750,31.0,1997-05-01
2100,835,31.0,2003-06-04
2101,750,2.0,1997-05-01
2101,1160,2.0,2003-06-04
2102,750,13.0,1997-05-01
2102,1170,13.0,2003-06-04
2103,750,38.0,1997-05-01
2103,919,38.0,2003-06-04
2104,750,0.0,1997-05-01
2105,750,0.0,1997-05-01
2106,750,0.0,1997-05-01
2107,750,0.0,1997-05-01
2108,750,0.0,1997-05-01
2109,750,54.0,1997-05-01
2109,1171,54.0,2003-06-04
2110,750,0.0,1997-05-01
2111,750,0.0,2001-10-09
2112,750,0.0,1997-05-01
2113,750,0.0,1997-05-01
2114,750,0.0,2003-05-16
2115,750,26.0,1997-05-01
2115,1172,26.0,2003-06-04
2116,750,6.0,1997-05-01
2116,809,6.0,2003-06-04
2117,750,36.0,2003-05-21
2117,1105,36.0,2003-05-21
2118,750,21.0,1997-05-01
2118,1180,21.0,2003-06-04
2119,750,0.0,1997-05-01
2123,750,0.0,1997-05-01
2124,750,0.0,1997-05-01
2125,750,0.0,1997-05-01
2126,750,7.0,1997-05-01
2126,1182,7.0,2003-06-04
2127,750,0.0,1997-05-01
2128,750,0.0,1997-05-01
2129,750,0.0,1997-05-01
2130,750,7.0,1997-05-01
2130,1106,7.0,2003-06-04
2131,750,0.0,1997-05-01
2132,750,28.0,1997-05-01
2132,1183,28.0,2003-06-05
2133,750,0.0,1997-05-01
2134,750,14.0,1997-05-01
2134,1184,14.0,2003-06-05
2135,750,0.0,1997-05-01
2136,750,0.0,1997-05-01
2137,750,0.0,1997-05-01
2138,750,0.0,1997-05-01
2139,750,0.0,1997-05-01
2140,750,0.0,1997-05-01
2141,750,0.0,1997-05-01
2142,750,0.0,1997-05-01
2143,750,0.0,1997-05-01
2144,750,4.0,2003-05-21
2144,1185,4.0,2003-06-05
2145,750,35.0,1997-05-01
2145,1188,35.0,2003-06-05
2146,750,0.0,1997-05-01
2147,750,0.0,1997-05-01
2148,750,0.0,1997-05-01
2149,750,0.0,1997-05-01
2150,750,0.0,1997-05-01
2151,750,0.0,1997-05-01
2152,750,0.0,1997-05-01
2153,750,0.0,1997-05-01
2154,750,0.0,1997-05-01
2155,750,0.0,1997-05-01
2156,750,0.0,1997-05-01
2157,750,0.0,1997-05-01
2158,750,0.0,1997-05-01
2159,750,0.0,1997-05-01
2160,750,0.0,1997-05-01
2161,750,0.0,1997-05-01
2162,750,52.0,1997-05-01
2162,920,52.0,2003-06-05
2163,750,0.0,1997-05-01
2164,750,0.0,1997-05-01
2165,750,0.0,1997-05-01
2166,750,0.0,1997-05-01
2167,750,0.0,1997-05-01
2168,750,0.0,1997-05-01
2169,750,0.0,1997-05-01
2170,750,0.0,1997-05-01
2171,750,0.0,1997-05-01
2172,750,0.0,1997-05-01
2173,750,0.0,1997-05-01
2174,750,0.0,1997-05-01
2175,750,0.0,1997-05-01
2176,750,0.0,1997-05-01
2177,750,0.0,1997-05-01
2178,750,0.0,1997-05-01
2179,750,0.0,1997-05-01
2180,750,0.0,1997-05-01
2181,750,0.0,1997-05-01
2182,750,0.0,1997-05-01
2183,750,0.0,1997-05-01
2184,750,0.0,1997-05-01
2185,750,0.0,1997-05-01
2186,750,0.0,1997-05-01
2187,750,0.0,1997-05-01
2188,750,65.0,1997-05-01
2188,1190,65.0,2003-06-05
2189,750,0.0,1997-05-01
2190,919,59.0,2003-06-05
2190,750,59.0,2023-05-26
2191,750,0.0,1997-05-01
2192,750,0.0,1997-05-01
2193,750,0.0,1997-05-01
2194,750,24.0,1997-05-01
2194,919,24.0,2003-06-05
2195,750,0.0,1997-05-01
2196,750,21.0,1997-05-01
2196,1192,21.0,2003-06-05
2197,750,0.0,1997-05-01
2198,750,0.0,1997-05-01
2199,750,13.0,1997-05-01
2199,1193,13.0,2003-06-05
2200,750,0.0,1997-05-01
2201,750,0.0,1997-05-01
2202,750,0.0,1997-05-01
2203,750,0.0,1997-05-01
2204,750,0.0,1997-05-01
2205,750,0.0,1997-05-01
2206,750,15.0,1997-05-01
2206,1198,15.0,2003-06-05
2207,750,0.0,1997-05-01
2208,750,47.0,1997-05-01
2208,920,47.0,2003-06-05
2209,750,0.0,1997-05-01
2210,750,0.0,1997-05-01
2211,750,0.0,1997-05-01
2212,750,0.0,1997-05-01
2213,750,28.0,1997-05-01
2213,1183,28.0,2003-06-06
2214,750,0.0,1997-05-01
2215,750,0.0,1997-05-01
2216,750,0.0,1997-05-01
2217,750,0.0,1997-05-01
2218,750,1.0,1997-05-01
2218,837,1.0,2003-06-06
2219,750,5.0,2013-02-13
2219,837,5.0,2013-02-13
2220,750,0.0,1997-05-01
2221,750,0.0,1997-05-01
2222,750,0.0,1997-05-01
2223,750,2.0,1997-05-01
2223,1160,2.0,2003-06-06
2224,750,0.0,1997-05-01
2225,750,5.0,1997-05-01
2225,837,5.0,2003-06-06
2226,750,0.0,1997-05-01
2227,750,0.0,1997-05-01
2228,750,0.0,1997-05-01
2229,750,0.0,1997-05-01
2230,750,0.0,1997-05-01
2231,750,0.0,1997-05-01
2232,750,0.0,1997-05-01
2233,750,0.0,1997-05-01
2234,750,0.0,1997-05-01
2235,750,0.0,1997-05-01
2236,750,23.0,1997-05-01
2236,919,23.0,2003-06-09
2237,750,0.0,1997-05-01
2238,750,6.0,1997-05-01
2238,1199,6.0,2003-06-09
2239,750,0.0,1997-05-01
2240,750,28.0,1997-05-01
2240,1201,28.0,2003-06-09
2241,750,22.0,1997-05-01
2241,752,22.0,2003-06-09
2242,750,0.0,1997-05-01
2243,750,0.0,1997-05-01
2244,750,0.0,1997-05-01
2245,750,0.0,1997-05-01
2246,750,0.0,1997-05-01
2247,750,14.0,1997-05-01
2247,1181,14.0,2003-06-09
2248,750,0.0,1997-05-01
2249,750,40.0,1997-05-01
2249,1202,40.0,2003-06-09
2250,750,0.0,1997-05-01
2251,750,12.0,1997-05-01
2251,837,12.0,2003-06-09
2252,750,0.0,1997-05-01
2253,750,0.0,2001-10-09
2254,750,0.0,1997-05-01
2255,750,9.0,1997-05-01
2255,808,9.0,2003-06-09
2257,750,0.0,1997-05-01
2258,750,0.0,1997-05-01
2259,750,0.0,1997-05-01
2260,750,0.0,1997-05-01
2261,750,0.0,1997-05-01
2262,750,0.0,1997-05-01
2263,750,30.0,1997-05-01
2263,1203,30.0,2003-06-10
2264,750,0.0,1997-05-01
2265,750,0.0,1997-05-01
2266,750,0.0,1997-05-01
2267,750,0.0,1997-05-01
2268,750,0.0,1997-05-01
2269,750,0.0,1997-05-01
2270,750,0.0,1997-05-01
2271,750,0.0,1997-05-01
2272,750,0.0,1997-05-01
2273,750,0.0,2001-10-09
2274,750,23.0,1997-05-01
2274,752,23.0,2003-07-03
2275,750,0.0,1997-05-01
2276,750,8.0,1997-05-01
2276,1204,8.0,2003-07-03
2277,750,29.0,1997-05-01
2277,1205,29.0,2003-07-03
2278,750,0.0,1997-05-01
2279,750,2.0,1997-05-01
2279,837,2.0,2003-05-16
2280,750,0.0,1997-05-01
2281,750,0.0,2001-10-09
2282,750,0.0,2003-05-16
2283,752,14.0,2003-07-03
2283,750,14.0,2003-07-03
2284,750,0.0,1997-05-01
2285,750,8.0,1997-05-01
2285,1181,8.0,2003-07-03
2286,750,0.0,1997-05-01
2287,750,20.0,1997-05-01
2287,919,20.0,2003-07-03
2288,750,0.0,1997-05-01
2289,750,0.0,1997-05-01
2290,750,30.0,1997-05-01
2290,1206,30.0,2003-07-03
2291,750,0.0,1997-05-01
2293,750,48.0,1997-05-01
2293,1207,48.0,2003-07-03
2294,750,0.0,1997-05-01
2295,750,39.0,1997-05-01
2295,1208,39.0,2003-07-03
2296,750,0.0,1997-05-01
2297,750,0.0,1997-05-01
2298,750,0.0,1997-05-01
2299,750,0.0,1997-05-01
2300,750,0.0,1997-05-01
2301,750,35.0,1997-05-01
2301,835,35.0,2003-07-03
2302,750,0.0,1997-05-01
2303,750,5.0,1997-05-01
2303,837,5.0,2003-07-03
2304,750,0.0,1997-05-01
2305,750,29.0,1997-05-01
2305,1210,29.0,2003-07-03
2306,750,0.0,1997-05-01
2307,750,0.0,1997-05-01
2308,750,0.0,1997-05-01
2309,750,0.0,1997-05-01
2310,750,0.0,1997-05-01
2311,750,0.0,1997-05-01
2312,750,0.0,1997-05-01
2313,750,0.0,1997-05-01
2314,750,0.0,1997-05-01
2315,750,0.0,1997-05-01
2316,750,0.0,1997-05-01
2317,750,0.0,1997-05-01
2318,750,0.0,1997-05-01
2319,750,0.0,1997-05-01
2320,750,0.0,1997-05-01
2321,750,0.0,1997-05-01
2322,750,27.0,1997-05-01
2322,1211,27.0,2003-07-04
2323,750,0.0,1997-05-01
2324,750,0.0,1997-05-01
2325,750,0.0,1997-05-01
2326,750,12.0,1997-05-01
2326,752,12.0,2003-07-04
2327,750,60.0,1997-05-01
2327,1213,60.0,2003-07-04
2328,750,0.0,1997-05-01
2330,750,0.0,1997-05-01
2331,750,0.0,1997-05-01
2332,750,0.0,1997-05-01
2333,750,0.0,1997-05-01
2335,750,0.0,1997-05-01
2336,750,0.0,1997-05-01
2337,750,0.0,1997-05-01
2338,750,0.0,1997-05-01
2339,750,0.0,1997-05-01
2340,750,0.0,1997-05-01
2341,750,0.0,1997-05-01
2342,750,0.0,1997-05-01
2343,750,16.0,1997-05-01
2343,1221,16.0,2003-07-07
2344,750,18.0,1997-05-01
2344,1211,18.0,2003-07-07
2345,750,9.0,1997-05-01
2345,1223,9.0,2003-07-07
2346,750,13.0,1997-05-01
2346,837,13.0,2003-07-07
2347,750,0.0,1997-05-01
2348,750,0.0,1997-05-01
2349,750,0.0,1997-05-01
2350,750,28.0,1997-05-01
2350,1224,28.0,2003-07-07
2351,750,0.0,1997-05-01
2352,750,40.0,1997-05-01
2352,1225,40.0,2003-07-07
2353,750,0.0,1997-05-01
2354,750,0.0,1997-05-01
2355,750,0.0,1997-05-01
2356,750,4.0,1997-05-01
2356,1226,4.0,2003-07-07
2357,750,0.0,1997-05-01
2358,750,39.0,1997-05-01
2358,1227,39.0,2003-07-07
2359,750,0.0,1997-05-01
2360,750,0.0,1997-05-01
2361,750,20.0,1997-05-01
2362,750,0.0,1997-05-01
2363,750,3.0,1997-05-01
2363,837,3.0,2003-05-21
2364,750,60.0,1997-05-01
2364,1213,60.0,2003-07-07
2365,750,60.0,1997-05-01
2365,1213,60.0,2003-07-07
2366,750,0.0,1997-05-01
2367,750,0.0,1997-05-01
2368,750,0.0,1997-05-01
2369,750,0.0,1997-05-01
2370,750,12.0,1997-05-01
2370,1233,12.0,2003-07-07
2371,750,0.0,1997-05-01
2372,750,0.0,1997-05-01
2373,750,0.0,1997-05-01
2374,750,39.0,1997-05-01
2374,1236,39.0,2003-07-07
2375,750,0.0,1997-05-01
2376,750,0.0,1997-05-01
2377,750,0.0,1997-05-01
2378,750,10.0,1997-05-01
2378,1240,10.0,2003-07-08
2379,750,0.0,1997-05-01
2380,750,11.0,1997-05-01
2380,1006,11.0,2003-07-08
2381,750,0.0,1997-05-01
2382,750,0.0,1997-05-01
2383,750,0.0,1997-05-01
2384,750,0.0,1997-05-01
2385,750,61.0,1997-05-01
2385,1227,61.0,2003-07-08
2386,750,11.0,1997-05-01
2386,1249,11.0,2003-07-08
2387,750,0.0,1997-05-01
2388,750,64.0,1997-05-01
2388,1254,35.0,2003-07-08
2388,1162,29.0,2003-07-08
2389,750,0.0,1997-05-01
2390,750,0.0,1997-05-01
2391,750,0.0,1997-05-01
2392,750,0.0,1997-05-01
2393,750,45.0,1997-05-01
2393,1162,45.0,2003-07-08
2394,750,13.0,1997-05-01
2394,1258,13.0,2003-07-08
2395,750,39.0,1997-05-01
2395,1259,39.0,2003-07-08
2396,750,56.0,1997-05-01
2396,1260,56.0,2003-07-08
2397,750,0.0,1997-05-01
2398,750,5.0,1997-05-01
2398,809,5.0,2003-07-08
2399,750,3.0,1997-05-01
2399,1106,3.0,2003-05-21
2400,750,0.0,1997-05-01
2401,750,10.0,1997-05-01
2401,1265,10.0,2003-07-08
2402,750,0.0,1997-05-01
2403,750,0.0,1997-05-01
2404,750,0.0,1997-05-01
2405,750,5.0,1997-05-01
2405,1271,5.0,2003-07-08
2406,750,15.0,1997-05-01
2406,835,15.0,2003-07-08
2407,750,0.0,1997-05-01
2408,750,6.0,1997-05-01
2408,1163,6.0,2003-07-08
2409,750,62.0,1997-05-01
2409,1273,62.0,2003-07-09
2410,750,0.0,1997-05-01
2411,750,0.0,1997-05-01
2412,750,0.0,1997-05-01
2413,750,18.0,1997-05-01
2413,1211,18.0,2003-07-08
2414,750,0.0,1997-05-01
2415,750,0.0,1997-05-01
2416,750,0.0,1997-05-01
2417,750,25.0,1997-05-01
2417,1201,25.0,2003-07-09
2418,750,0.0,1997-05-01
2419,750,23.0,1997-05-01
2419,1277,23.0,2003-07-09
2420,750,0.0,1997-05-01
2421,750,9.0,1997-05-01
2421,1278,9.0,2003-07-09
2422,750,0.0,1997-05-01
2423,750,23.0,1997-05-01
2423,1277,23.0,2003-07-09
2424,750,0.0,1997-05-01
2425,750,0.0,1997-05-01
2426,750,0.0,1997-05-01
2427,750,0.0,1997-05-01
2428,750,0.0,1997-05-01
2429,750,0.0,1997-05-01
2430,750,0.0,1997-05-01
2431,750,0.0,1997-05-01
2432,750,0.0,1997-05-01
2433,750,0.0,1997-05-01
2434,750,0.0,1997-05-01
2435,750,0.0,1997-05-01
2436,750,0.0,1997-05-01
2437,750,0.0,1997-05-01
2438,750,0.0,1997-05-01
2439,750,0.0,1997-05-01
2440,750,0.0,1997-05-01
2441,750,30.0,1997-05-01
2441,1210,30.0,2003-07-09
2442,750,0.0,1997-05-01
2443,750,10.0,1997-05-01
2443,1285,10.0,2003-07-09
2444,750,15.0,1997-05-01
2444,835,15.0,2003-07-09
2445,750,0.0,1997-05-01
2447,750,0.0,1997-05-01
2448,750,24.0,1997-05-01
2448,819,24.0,2003-07-09
2449,750,20.0,1997-05-01
2449,819,20.0,2003-07-09
2450,750,0.0,1997-05-01
2451,750,31.0,2014-12-16
2451,1287,31.0,2014-12-16
2452,750,0.0,1997-05-01
2453,750,0.0,1997-05-01
2454,750,0.0,1997-05-01
2455,750,36.0,1997-05-01
2455,1288,36.0,2003-07-10
2456,750,0.0,1997-05-01
2457,750,0.0,1997-05-01
2458,750,29.0,1997-05-01
2458,1289,29.0,2003-07-10
2459,750,0.0,1997-05-01
2460,750,9.0,1997-05-01
2460,808,9.0,2003-07-10
2461,750,0.0,1997-05-01
2462,750,0.0,1997-05-01
2463,750,0.0,1997-05-01
2464,750,0.0,1997-05-01
2465,750,0.0,1997-05-01
2466,750,0.0,1997-05-01
2467,750,0.0,1997-05-01
2468,750,0.0,1997-05-01
2469,750,0.0,1997-05-01
2470,750,19.0,1997-05-01
2470,835,19.0,2003-07-10
2471,750,0.0,1997-05-01
2472,750,0.0,1997-05-01
2473,750,0.0,1997-05-01
2474,750,0.0,1997-05-01
2475,750,0.0,1997-05-01
2476,750,0.0,1997-05-01
2477,750,0.0,1997-05-01
2478,750,0.0,1997-05-01
2479,750,0.0,1997-05-01
2480,750,0.0,1997-05-01
2481,750,0.0,1997-05-01
2482,750,0.0,1997-05-01
2483,750,0.0,1997-05-01
2484,750,18.0,1997-05-01
2485,750,0.0,1997-05-01
2486,750,0.0,1997-05-01
2487,750,0.0,1997-05-01
2490,750,0.0,1997-05-01
2491,750,0.0,1997-05-01
2492,750,0.0,1997-05-01
2493,750,0.0,1997-05-01
2494,750,0.0,1997-05-01
2495,750,0.0,1997-05-01
2496,750,0.0,1997-05-01
2497,750,0.0,1997-05-01
2498,750,0.0,1997-05-01
2499,750,0.0,1997-05-01
2500,750,33.0,1997-05-01
2500,1305,33.0,2003-07-14
2501,750,0.0,1997-05-01
2502,750,0.0,1997-05-01
2505,750,0.0,2000-11-07
2506,750,0.0,1997-05-01
2507,750,32.0,1997-05-01
2507,821,32.0,2000-10-27
2508,750,64.0,1997-05-01
2508,843,64.0,2000-10-30
2509,750,0.0,1997-05-01
2510,750,0.0,2003-05-16
2511,750,0.0,1997-05-01
2512,750,0.0,1997-05-01
2513,750,0.0,1997-05-01
2514,750,0.0,1997-05-01
2515,750,0.0,1997-05-01
2516,750,26.0,1997-05-01
2516,821,26.0,2000-10-30
2517,750,0.0,1997-05-01
2518,750,49.0,1997-05-01
2518,821,49.0,2000-10-30
2519,750,0.0,1997-05-01
2521,750,0.0,1997-05-01
2522,750,0.0,1997-05-01
2523,750,0.0,1997-05-01
2524,750,0.0,1997-05-01
2525,750,0.0,1997-05-01
2526,750,46.0,1997-05-01
2526,821,46.0,2000-10-30
2527,750,0.0,1997-05-01
2528,750,0.0,1997-05-01
2529,750,0.0,1997-05-01
2530,750,0.0,1997-05-01
2531,750,38.0,1997-05-01
2531,821,38.0,2000-10-30
2532,750,38.0,1997-05-01
2532,821,38.0,2000-10-27
2533,750,0.0,1997-05-01
2534,750,60.0,1997-05-01
2534,821,60.0,2000-10-27
2535,750,0.0,1997-05-01
2536,750,0.0,1997-05-01
2537,750,0.0,1997-05-01
2538,750,0.0,1997-05-01
2539,750,0.0,1997-05-01
2540,750,0.0,1997-05-01
2543,750,39.0,1997-05-01
2543,821,39.0,2000-10-27
2544,750,52.0,1997-05-01
2544,821,52.0,2000-10-27
2545,750,73.0,1997-05-01
2545,821,73.0,2000-10-27
2546,750,0.0,1997-05-01
2547,750,0.0,1997-05-01
2548,750,0.0,1997-05-01
2549,750,16.0,1997-05-01
2549,821,16.0,2000-10-27
2550,750,0.0,1997-05-01
2551,750,0.0,1997-05-01
2552,750,25.0,1997-05-01
2552,821,25.0,2000-10-27
2553,750,26.0,1997-05-01
2553,821,26.0,2000-10-27
2554,750,0.0,1997-05-01
2555,750,20.0,1997-05-01
2555,821,20.0,2000-10-27
2556,750,0.0,1997-05-01
2557,750,0.0,1997-05-01
2558,750,48.0,1997-05-01
2558,841,48.0,2000-10-27
2559,750,0.0,1997-05-01
2560,750,0.0,1997-05-01
2561,750,0.0,1997-05-01
2562,750,0.0,1997-05-01
2563,750,0.0,1997-05-01
2564,750,0.0,1997-05-01
2565,750,0.0,1997-05-01
2566,750,0.0,1997-05-01
2567,750,54.0,1997-05-01
2567,821,54.0,2000-10-27
2568,750,0.0,1997-05-01
2569,750,0.0,1997-05-01
2571,750,24.0,1997-05-01
2571,821,24.0,2000-10-27
2572,750,24.0,1997-05-01
2572,821,24.0,2000-10-27
2573,750,41.0,1997-05-01
2573,842,41.0,2000-10-27
2574,750,68.0,1997-05-01
2574,821,68.0,2000-10-27
2575,750,69.0,1997-05-01
2575,821,69.0,2000-10-27
2576,750,0.0,1997-05-01
2577,750,0.0,1997-05-01
2578,750,0.0,1997-05-01
2579,750,0.0,1997-05-01
2580,750,0.0,1997-05-01
2581,750,0.0,1997-05-01
2582,750,47.0,1997-05-01
2582,821,47.0,2000-10-27
2583,750,0.0,1997-05-01
2584,750,0.0,1997-05-01
2585,750,81.0,1997-05-01
2585,821,81.0,2000-10-27
2586,750,23.0,1997-05-01
2586,821,23.0,2000-10-27
2587,750,43.0,1997-05-01
2587,821,43.0,2000-10-27
2588,750,47.0,2023-05-26
2588,821,47.0,2023-05-26
2589,750,76.0,1997-05-01
2589,821,76.0,2000-10-27
2590,750,55.0,1997-05-01
2590,821,55.0,2000-10-27
2591,750,0.0,1997-05-01
2592,750,0.0,1997-05-01
2593,750,0.0,1997-05-01
2594,750,37.0,1997-05-01
2594,840,37.0,2000-10-27
2596,750,0.0,1997-05-01
