Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
OTHER FATS & SPREADS,21,Both,19-30 Years,1849,71.77557144,10.79762634,0.869059083,5.567781311,0.869059083,29.38195565,2.660929892,38.61008542,4.596994751,0.153378787,0.01266774,0.075012391,0.007670851,0.400378878,0.041602025,0.582446025,0.054184508,15.04359508,1.119697695,9.944121614,1.027848445,33.42461802,2.89248462,45.6211362,7.178183234,0.213692185,0.016453107,0.136881816,0.016064174,0.508439921,0.05130712,0.630256477,0.082115988
OTHER FATS & SPREADS,21,Both,31-50 Years,4389,67.4958846,9.161988001,0.344022382,4.670897025,0.344022382,24.84460335,1.088984181,31.75642147,1.352166734,0.121769774,0.00486147,0.062615237,0.004695029,0.328142134,0.01495169,0.451299651,0.022990469,13.57414316,0.400284016,9.613308297,0.409346032,29.35101929,1.079711821,38.72584878,1.981469571,0.180410665,0.005842037,0.128701127,0.007231266,0.381681176,0.019030853,0.532264295,0.036673836
OTHER FATS & SPREADS,21,Both,51-70 Years,4465,65.39847447,8.470834374,0.339685693,4.231584515,0.339685693,22.70834025,1.187898818,31.97738484,1.674379446,0.110305502,0.004333322,0.056889954,0.005673127,0.297748288,0.014065211,0.395659359,0.017065539,12.95264827,0.449000919,9.170220578,0.332854018,27.44029565,1.456787037,36.83306585,1.961593254,0.168666782,0.005612179,0.120060192,0.005235158,0.362443399,0.015873646,0.458021433,0.022260349
OTHER FATS & SPREADS,21,Both,71+ Years,2628,66.98822694,7.893025231,0.354380706,4.150591166,0.354380706,20.90249773,1.224900564,30.20947541,2.050928059,0.109140717,0.004931292,0.058842251,0.005075898,0.294061477,0.01735336,0.426838278,0.022707816,11.7827051,0.43217326,8.3088335,0.44562904,26.428882,1.618708136,35.78946114,2.456668031,0.162925222,0.005995246,0.115009758,0.005245959,0.372999728,0.024683005,0.507923299,0.034272541
OTHER FATS & SPREADS,21,Both,1-18 Years,6339,70.16383862,7.921875884,0.224537839,4.158792781,0.224537839,21.74313579,0.802533289,29.89701375,1.207593871,0.236799955,0.007220377,0.118129444,0.006276549,0.641376265,0.019891819,0.847755279,0.040351757,11.29053946,0.275914366,7.507671618,0.329072627,25.42094546,0.978967296,34.520207,1.222875708,0.337441358,0.008723624,0.223786212,0.007353597,0.761802222,0.020211841,0.990277469,0.034813985
OTHER FATS & SPREADS,21,Both,19+ Years,13331,67.46382911,9.057011467,0.221780471,4.662323944,0.221780471,24.59900019,0.664860765,32.79613739,1.005288394,0.121791427,0.003169418,0.062446355,0.002822735,0.328946083,0.008823984,0.451340216,0.014601294,13.42498875,0.29170861,9.335228178,0.252944825,29.4612169,0.803274423,38.64719299,1.281060553,0.180528482,0.004138557,0.123964948,0.003630303,0.392146974,0.010984757,0.530148881,0.021748396
OTHER FATS & SPREADS,21,Male,9-13 Years,1023,73.02816319,9.285945446,0.559346814,4.716011135,0.559346814,23.86793986,1.840785697,33.92148307,2.043831466,0.224240439,0.014968315,0.116900368,0.014712664,0.575266753,0.04088059,0.788767865,0.074251051,12.71556758,0.673104378,9.120969344,0.638340538,28.91386241,2.400970047,35.54530684,2.269773192,0.30706022,0.018030058,0.194607535,0.015705596,0.671228236,0.052051714,0.872421458,0.076519549
OTHER FATS & SPREADS,21,Male,14-18 Years,900,70.22656853,11.65824508,0.752057304,6.75 E,0.752057304,29.87880381,2.036045043,42.97448026,4.594181842,0.17004407,0.0113288,0.093846829,0.013864093,0.457645879,0.034304986,0.589937681,0.038645348,16.60090379,0.899702988,11.49241611,0.633125037,35.79786526,2.984250887,48.03117815,3.485681886,0.242136379,0.013658603,0.17385776,0.013866184,0.544714482,0.036700561,0.667063306,0.060910851
OTHER FATS & SPREADS,21,Male,19-30 Years,857,77.6972198,13.01550528,1.376083414,7.15 E,1.376083414,32.67860557,3.749710186,42.18 E,12.55166813,0.169720038,0.016343257,0.09 E,0.015230408,0.471267728,0.062952777,0.616789691,0.058510372,16.75157144,1.712645731,11.69873846,1.367669093,36.09057266,5.366260966,55.62 E,12.67514286,0.218437724,0.020292207,0.155172988,0.020545143,0.550804071,0.06156465,0.630017676,0.064046319
OTHER FATS & SPREADS,21,Male,31-50 Years,2005,68.86495973,10.37266754,0.52462376,5.596380363,0.52462376,26.67022437,1.150152383,35.19503328,3.096341589,0.122393681,0.006275159,0.066554985,0.007551152,0.336193091,0.017987112,0.411295414,0.028104499,15.06233008,0.607397724,11.58021921,0.878485391,30.49932882,1.674435749,41.37263594,2.185828404,0.177729983,0.007362629,0.137698036,0.01032171,0.36933797,0.016776983,0.475763116,0.026025316
OTHER FATS & SPREADS,21,Male,51-70 Years,2151,66.54998766,9.806480041,0.573141478,5.492271643,0.573141478,26.34073523,2.017072011,36.87602638,3.240796687,0.114379465,0.006454028,0.065476194,0.006825442,0.304922154,0.022889858,0.447792392,0.029113524,14.73550993,0.774665589,10.47762125,0.76773949,33.03480519,2.244361867,43.8789077,4.749415323,0.171870002,0.008647676,0.120746344,0.007429582,0.392926386,0.031128761,0.483377935,0.027420216
OTHER FATS & SPREADS,21,Male,71+ Years,1180,69.78194652,9.719121779,0.608219333,5.752429451,0.608219333,25.07726654,2.137253463,35.70361118,3.167517448,0.12165595,0.007674444,0.070578336,0.006421218,0.346215705,0.037516531,0.437054435,0.042183111,13.92784562,0.743279671,10.32791259,0.683234262,32.44467242,3.058886623,42.40796383,3.537200045,0.174337283,0.009362637,0.121639119,0.006653333,0.40615744,0.028146172,0.515442191,0.037970066
OTHER FATS & SPREADS,21,Male,19+ Years,6193,69.78466413,10.58948645,0.36501714,5.939574446,0.36501714,27.08520354,1.259003108,38.00577742,1.788561312,0.128164139,0.004341545,0.070564205,0.003613904,0.340269141,0.013712044,0.470179135,0.021146137,15.17451805,0.480109426,10.93655619,0.47776673,32.6867813,1.233019841,43.61548079,2.337206867,0.183656597,0.005668728,0.129744133,0.005335721,0.404136102,0.022474026,0.536059142,0.027726589
