Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
BEANS,36A,Female,31-50 Years,2384,7.038990178,4.25 E,0.778296174,F,F,F,.,F,F,0.07 E,0.01284493,F,F,F,.,F,F,60.36058769,10.02556927,F,F,124.887557,20.76478929,187.94 E,46.23073662,0.998461234,0.161470876,0.56 E,0.130282942,2.19 E,0.388577102,3.35 E,0.743408115
BEANS,36A,Female,51-70 Years,2314,8.669910477,6.01 E,1.123202842,F,F,F,.,F,F,0.08 E,0.015054206,F,F,F,.,F,F,69.31395259,6.295915812,62.49 E,11.13682145,124.4227007,13.12390848,152.78 E,27.7727035,0.979143922,0.081853423,0.93 E,0.180826921,1.906431812,0.201742665,2.364790992,0.251286616
BEANS,36A,Female,71+ Years,1448,8.321241484,5.41 E,1.119281948,F,F,F,.,F,F,0.08 E,0.016573442,F,F,F,.,F,F,64.97664807,8.285984925,52.13109274,7.991273766,131.14 E,26.82286921,176.7759795,26.13658959,0.974911437,0.120187679,0.804371072,0.106429575,2.018473402,0.240234326,2.214756242,0.334247021
BEANS,36A,Female,19+ Years,7138,7.803181853,4.785913444,0.495746142,F,F,F,.,27.5 E,5.426538103,0.073061779,0.007397235,F,F,F,.,0.42 E,0.097993496,61.33284517,4.592279947,39.27 E,6.748124088,124.898172,5.167682263,167.135812,22.90295547,0.936307529,0.067838863,0.58 E,0.101202641,2.039596362,0.127013074,2.397368389,0.198735342
BROCCOLI,36B,Both,All ages,19670,12.08468871,7.974391473,0.481898607,F,F,10.94 E,2.969755939,51.22906278,5.040180127,0.13145328,0.007651736,F,F,0.17 E,0.031247498,0.861753186,0.068713132,65.98756216,3.079689644,40.37862478,2.214951449,155.4944682,3.755882628,203.5242941,20.78118591,1.086973952,0.04913334,0.667969026,0.044040647,2.510324101,0.179828929,3.428460909,0.318767557
BROCCOLI,36B,Both,1-3 Years,1288,12.36290395,4.43491631,0.68408973,F,F,F,F,31.04 E,7.121746319,0.312253051,0.043855492,F,F,F,F,2.33 E,0.477190516,35.87277169,3.677005838,27.55905754,3.778524622,77.99787154,8.757593438,90.57 E,24.533719,2.463902104,0.223096794,1.76 E,0.330116441,5.62451811,0.407866259,6.205627114,0.415306635
BROCCOLI,36B,Both,4-8 Years,1199,9.566876645,5.600471768,0.925499733,F,F,F,.,39.08 E,11.27680645,0.242419185,0.036975009,F,F,F,.,1.75 E,0.395049761,58.54023185,6.045356545,40.67 E,8.724393647,125.3733639,18.49294001,155.5255645,23.66646965,2.533942829,0.229527784,1.892506848,0.260988161,4.972810563,0.625281985,6.704807075,1.048730944
BROCCOLI,36B,Both,9-13 Years,1962,9.087532636,4.832191562,0.604750232,F,F,F,.,39.84 E,6.940005772,0.125193583,0.016171183,F,F,F,.,1.04 E,0.20283009,53.17385648,3.788894083,43.42213786,5.154547863,92.57229894,9.108021359,116.9061402,15.11705256,1.377641082,0.107524879,1.149883292,0.128894996,2.470914859,0.252012172,3.31663905,0.395534259
BROCCOLI,36B,Both,14-18 Years,1890,10.80257595,7.483295416,1.215741543,F,F,F,F,55.74 E,12.65490419,0.118362389,0.018629055,F,F,F,F,0.9 E,0.242601604,69.27324976,7.178909305,53.43 E,9.416270136,155.5430216,25.19953325,184.1199687,19.76550465,1.095686713,0.108311982,0.83 E,0.15470228,2.246673317,0.119547029,2.432834896,0.206731517
BROCCOLI,36B,Both,19-30 Years,1849,10.83613439,6.96 E,1.284382292,F,F,F,F,45.0824284,7.235423883,0.1 E,0.020503742,F,F,F,F,0.61 E,0.134202436,64.2285258,10.24056338,39.9724757,5.063470858,142.42 E,42.35874887,F,F,0.93 E,0.167013079,0.55 E,0.091902826,F,F,F,F
