Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
EGG,16A,Both,1-18 Years,6339,57.50475983,16.35680488,0.584995574,1.923721845,0.584995574,50.19124497,1.762721243,85.96048947,2.792351078,0.53131721,0.020768394,0.05270691,0.006736534,1.810539138,0.071113979,2.624985068,0.117081637,28.44426258,0.881766795,11.02295126,0.896345789,79.41907202,3.381502393,98.58426576,3.638002771,0.923643656,0.031567759,0.354211308,0.025988144,2.500361118,0.101086081,3.354497246,0.201873111
EGG,16A,Both,19+ Years,13331,56.00607281,25.43687927,0.984859968,2.28 E,0.984859968,87.61435987,1.459421769,110.2536713,2.278720994,0.338532705,0.012577958,0.03 E,0.005046399,1.112878023,0.030082723,1.5383706,0.049076796,45.41807342,1.555923402,26.07663696,2.632582847,107.8042668,3.293438604,136.1287714,7.504008052,0.604457138,0.019854086,0.341051112,0.027418933,1.458347488,0.047974799,1.883625408,0.073587811
EGG,16A,Male,9-13 Years,1023,57.76800807,17.38466444,1.475181968,2.05 E,1.475181968,63.66412192,10.10449243,89.40671615,4.163818928,0.449026789,0.039962441,0.05 E,0.013820647,1.716411206,0.186066532,2.211561267,0.165599721,30.09393091,2.20859547,11.20103555,1.628418199,86.74196361,4.924749942,94.96456054,10.48044866,0.777293183,0.060407295,0.315492343,0.04696126,2.174824663,0.131689528,2.96932239,0.320242528
EGG,16A,Male,14-18 Years,900,58.101481,26.46116586,2.395995985,3.06 E,2.395995985,96.02410916,6.736524218,123.2443268,7.261855046,0.391968505,0.035523556,0.04 E,0.011881655,1.540276624,0.147963727,1.874294297,0.09811978,45.5430144,3.546096441,20.83 E,5.271738673,123.0076186,8.882379465,139.4351932,9.582216985,0.67462739,0.053291226,0.3 E,0.077831024,1.78384133,0.092950643,2.099280594,0.122124186
EGG,16A,Male,19-30 Years,857,57.79794433,32.09179264,4.161874167,F,F,110.1317706,16.57947944,168.5671357,20.87190412,0.439883847,0.05855403,F,F,1.554064933,0.214420406,2.12 E,0.403069421,55.52410732,6.339915357,F,F,149.9759802,20.2239977,199.4230737,20.40711053,0.761071786,0.090297469,F,F,2.1 E,0.360251179,2.758010759,0.291774241
EGG,16A,Male,31-50 Years,2005,52.24498957,31.81860161,3.610775232,F,F,99.9834892,5.256097748,142.4131858,18.13088647,0.382345011,0.045460148,F,F,1.18799462,0.078987517,1.677901186,0.215281035,60.90268535,6.146962609,42.09313408,5.870940259,134.5004941,17.5521879,170.8006328,22.44255075,0.731830965,0.078206957,0.462239283,0.072010929,1.621548159,0.20579467,2.124817643,0.310421221
EGG,16A,Male,51-70 Years,2151,59.1989656,29.57972035,2.321138966,4.68 E,2.321138966,98.91492071,4.988229984,110.2536713,4.086120224,0.337504259,0.024587197,0.06 E,0.011555563,1.09173251,0.04391574,1.364745827,0.105671397,49.96661691,3.274920443,33.95604897,4.921894155,109.1065056,4.702217053,127.4249867,13.70405544,0.570118507,0.034029278,0.36 E,0.064188147,1.234158693,0.082967841,1.630694908,0.116367546
EGG,16A,Male,71+ Years,1180,63.77371719,26.05399919,1.596327649,5.080718177,1.596327649,89.42220929,3.280775658,103.6140922,3.269845309,0.319973148,0.019610443,0.06 E,0.012921477,1.049422903,0.062085695,1.258405808,0.050733314,40.85381931,2.154369792,24.62 E,5.634737272,101.0939492,3.506541632,116.3899004,6.15128574,0.501732002,0.026278461,0.34 E,0.078214127,1.207296765,0.054183498,1.417109323,0.057527274
EGG,16A,Male,19+ Years,6193,56.78940318,30.5039872,1.763498555,3.03 E,1.763498555,99.94217008,2.729216837,126.7258558,8.734692559,0.371104425,0.022066895,0.04 E,0.007684599,1.15509699,0.041161561,1.587342241,0.101339923,53.71422395,2.781687528,33.97846701,3.937544976,117.7947945,6.934432361,168.7688898,10.5989788,0.653474775,0.035254369,0.395198577,0.045320799,1.482372411,0.0849019,2.095529332,0.152959031
EGG,16A,Female,9-13 Years,939,57.46031567,16.5062615,1.357746557,F,F,49.195989,3.027663308,78.65102784,7.308554007,0.41952447,0.036817968,0.05 E,0.015615277,1.48626584,0.154605077,1.830632779,0.157281362,28.7263676,1.998775066,14.39 E,3.040989923,74.37140005,9.470296223,89.80699314,8.892467013,0.730111669,0.053483882,0.37 E,0.067777422,1.800520816,0.133704006,2.204608345,0.224783332
